id,kor_co_nm,fin_prdt_cd,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,fin_co_subm_day,max_limit
1427,키움저축은행,240013,"e-plus정기예금 (인터넷뱅킹,스마트뱅킹)","['인터넷', '스마트폰']","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,제한없음,인터넷 가입,202411120819,-1
1428,키움저축은행,240029,SB톡톡정기예금 (비대면),['스마트폰'],"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,제한없음,비대면,202411120819,-1
1429,키움저축은행,240042,정기예금(분당지점 창구전용),['영업점'],"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,분당지점방문고객(타지점불가),없음,202411120819,-1
1430,키움저축은행,240052,회전식정기예금 (1년단위 변동금리상품),['영업점'],"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*회전시점 고시된 12개월 정기예금금리 + 우대금리 0.1%로 자동연장되는 변동금리상품(1년단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",1,제한없음,"*계약기간
36개월
(회전주기12개월)",202411120819,-1
1431,키움저축은행,240054,비대면 회전식정기예금 (1년단위 변동금리상품),"['인터넷', '스마트폰']","-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*회전시점 고시된 12개월 정기예금금리 + 우대금리 0.1%로 자동연장되는 변동금리상품(1년단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",1,제한없음,"*계약기간
36개월
(회전주기12개월)",202411120819,-1
1432,키움저축은행,240056,SB톡톡 회전식정기예금(비대면) (1년단위 변동금리상품),['스마트폰'],"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*회전시점 고시된 12개월 정기예금금리 + 우대금리 0.1%로 자동연장되는 변동금리상품(1년단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",1,제한없음,"*계약기간
36개월
(회전주기12개월)",202411120819,-1
1433,키움저축은행,240058,회전식정기예금 (1년단위 변동금리상품)(분당지점 창구전용),['영업점'],"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*회전시점 고시된 12개월 정기예금금리 + 우대금리 0.1%로 자동연장되는 변동금리상품(1년단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",1,분당지점방문고객(타지점불가),"*계약기간
36개월
(회전주기12개월)",202411120819,-1
1434,키움저축은행,240060,회전식정기예금 (6개월단위 변동금리상품) (분당지점 창구전용),['영업점'],"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",1,분당지점방문고객(타지점불가),"*계약기간
36개월
(회전주기
6개월)",202411120819,-1
1435,키움저축은행,240062,회전식정기예금 (6개월단위 변동금리상품),['영업점'],"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",1,제한없음,"*계약기간
36개월
(회전주기
6개월)",202411120819,-1
1436,키움저축은행,240064,비대면 회전식정기예금 (6개월단위 변동금리상품),"['인터넷', '스마트폰']","-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",1,제한없음,"*계약기간
36개월
(회전주기
6개월)",202411120819,-1
1437,키움저축은행,240066,SB톡톡 회전식정기예금 (비대면) (6개월단위 변동금리상품),['스마트폰'],"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",1,제한없음,"*계약기간
36개월
(회전주기
6개월)",202411120819,-1
1438,삼정저축은행,240008,정기예금,['영업점'],"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율","재예치 우대:0.1%
(1년이상 예치한 정기예.적금을 15개월이상 21개월이하 정기예금으로 재예치시 적용)
* 15개월~21개월 3.6% (만기연장 우대금리 3.7%)",1,제한없음,없음,202411061434,-1
1439,삼정저축은행,240010,e-정기예금,['인터넷'],"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,1,제한없음,없음,202411061434,-1
1440,삼정저축은행,240016,s-정기예금,['스마트폰'],"-1개월이내:계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은이율
-1개월초과:보통예금 이율",없음,1,제한없음,없음,202411061434,-1
1441,평택저축은행,240011,정기예금,['영업점'],"1개월이내→당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율 , 1개월초과→ 보통예금 이율",해당사항 없음,1,제한없음,보호금융상품 1인당 최고 5천만원,202408061735,-1
1442,평택저축은행,240013,정기예금,['영업점'],"1개월이내→당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율 , 1개월초과→ 보통예금 이율",해당사항 없음,1,제한없음,보호금융상품 1인당 최고 5천만원,202408061726,-1
1443,평택저축은행,240015,정기예금- 인터넷,['인터넷'],"1개월이내→당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율 , 1개월초과→ 보통예금 이율",해당사항 없음,1,제한없음,보호금융상품 1인당 최고 5천만원,202408061545,-1
1444,평택저축은행,240019,정기예금 - 모바일,['스마트폰'],"1개월이내→당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율 , 1개월초과→ 보통예금 이율",해당사항 없음,1,제한없음,보호금융상품 1인당 최고 5천만원,202408061545,-1
1445,안양저축은행,240001 240002,정기예금,"['영업점', '인터넷']","만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%",①가입기간 12개월 이상이면서 계약금액 10억이상(개인/법인/단체/가족합산),1,제한없음,"중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%",202408020849,-1
1446,안양저축은행,240006 240007,비대면-정기예금,['스마트폰'],"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%",없음,1,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 최근 30일이내 전은행에서 입출금통장 개설내역이 없는 고객, 미국인납세자에 해당하지 않는 고객","중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%",202408020849,-1
1447,영진저축은행,240010,정기예금,['영업점'],"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용","계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상으로 정기예금 재예치시",1,내·외국인 대상,10만원이상 가입가능,202411130853,-1
1448,영진저축은행,240012,e-정기예금,['인터넷'],"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",없음,1,내·외국인 대상,10만원이상 가입가능,202411130853,-1
1449,영진저축은행,240014,m-정기예금,['스마트폰'],"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",없음,1,내·외국인 대상,10만원이상 가입가능,202411130853,-1
1450,영진저축은행,240016,SB톡톡-정기예금,['스마트폰'],"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",없음,1,내·외국인 대상,10만원이상 가입가능,202411130853,-1
1451,융창저축은행,240000,정기예금,['영업점'],"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,1,제한없음,없음,202410230846,-1
1452,융창저축은행,241000,e정기예금,"['인터넷', '스마트폰']","- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,1,제한없음,없음,202410230846,-1
1453,융창저축은행,241100,SB톡톡 정기예금,['스마트폰'],"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,1,제한없음,없음,202410230846,-1
1454,융창저축은행,242000,회전식 정기예금 (변동금리),['영업점'],"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,1,제한없음,"*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용",202410230846,-1
1455,융창저축은행,243000,e회전식 정기예금 (변동금리),"['인터넷', '스마트폰']","- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,1,제한없음,"*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용",202410230846,-1
1456,융창저축은행,243100,SB톡톡 회전식 정기예금 (변동금리),['스마트폰'],"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,1,제한없음,"*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용",202410230846,-1
1457,세람상호저축은행,240002,정기예금,['영업점'],"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,1,제한없음,없음,202411220945,-1
1458,세람상호저축은행,240025,정기예금(비대면),"['인터넷', '스마트폰']","1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,1,제한없음,없음,202411220945,-1
1459,세람상호저축은행,240027,회전식 정기예금(변동금리),['영업점'],"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,1,제한없음,"1. 계약기간 60개월(회전주기 12개월)
2. 변동금리 정기예금
3. 약정한 회전주기(12개월)로 계약기간 이내에서 이자율이 변동되는 상품",202411220945,-1
1460,세람상호저축은행,240031,"회전식 정기예금(비대면, 변동금리)","['인터넷', '스마트폰']","1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,1,제한없음,"1. 계약기간 60개월(회전주기 12개월)
2. 변동금리 정기예금
3. 약정한 회전주기(12개월)로 계약기간 이내에서 이자율이 변동되는 상품",202411220945,-1
